Date,Close
2020-05-01,32128.52614711
2020-05-07,32219.28332733
2020-05-08,33045.15645832
2020-05-11,33391.62401245
2020-05-12,33352.02877975
2020-05-13,33189.20457538
2020-05-14,32612.33100070
2020-05-15,32813.24921331
2020-05-18,32970.88582448
2020-05-19,33461.70745061
2020-05-20,33726.50831016
2020-05-21,33656.35556198
2020-05-22,33387.54617289
2020-05-25,33966.42140766
2020-05-26,34833.56256012
2020-05-27,35076.02676694
2020-05-28,35890.04448329
2020-05-29,35827.13000000
2020-06-01,36131.43532786
2020-06-02,36564.70404536
2020-06-03,37038.85725876
2020-06-04,37175.36316363
2020-06-05,37452.77718154
2020-06-08,37970.02193351
2020-06-09,37829.65608127
2020-06-10,37887.50107287
2020-06-11,36821.42090889
2020-06-12,36549.28422525
2020-06-15,35282.27388948
2020-06-16,37007.17110237
2020-06-17,36802.15720565
2020-06-18,36639.97768313
2020-06-19,36844.32391460
2020-06-22,36778.47753911
2020-06-23,36963.92281889
2020-06-24,36941.99406194
2020-06-25,36494.12972886
2020-06-26,36909.96589169
2020-06-29,36064.41138125
2020-06-30,36547.19000000
2020-07-01,36274.17352783
2020-07-02,36313.76049764
2020-07-03,36576.82731576
2020-07-06,37245.62769513
2020-07-07,37081.91698364
2020-07-08,36793.11329893
2020-07-09,36941.59082093
2020-07-10,36550.40665523
2020-07-13,37360.15894109
2020-07-14,37035.79376603
2020-07-15,37623.45836258
2020-07-16,37336.13511953
2020-07-17,37214.74925417
2020-07-20,37249.13284539
2020-07-21,37522.38209860
2020-07-22,37304.79836059
2020-07-27,37246.01633744
2020-07-28,37149.99850421
2020-07-29,36723.10293271
2020-07-30,36628.05531949
2020-07-31,35596.21000000
2020-08-03,36392.73065800
2020-08-04,37013.67092995
2020-08-05,36917.93149619
2020-08-06,36760.05851515
2020-08-07,36616.10131531
2020-08-11,37305.99684268
2020-08-12,37460.38006126
2020-08-13,38126.29308821
2020-08-14,38192.19206042
2020-08-17,37877.03948747
2020-08-18,37802.85084704
2020-08-19,37901.18644464
2020-08-20,37524.70670790
2020-08-21,37590.48572166
2020-08-24,37698.13849520
2020-08-25,38209.34518975
2020-08-26,38200.36648870
2020-08-27,38066.58654045
2020-08-28,37532.24700479
2020-08-31,37954.67000000
2020-09-01,37963.36260515
2020-09-02,38153.85573949
2020-09-03,38523.90082512
2020-09-04,38108.39707042
2020-09-07,37930.20821702
2020-09-08,38244.31292244
2020-09-09,37858.76252544
2020-09-10,38203.85735325
2020-09-11,38496.67481528
2020-09-14,38759.70665063
2020-09-15,38599.58829545
2020-09-16,38645.22595514
2020-09-17,38399.75302749
2020-09-18,38478.77226686
2020-09-23,38467.64151243
2020-09-24,38052.92670532
2020-09-25,38256.98762595
2020-09-28,38774.84198002
2020-09-29,38831.88827760
2020-09-30,38259.49000000
2020-10-01,38259.71013251
2020-10-02,38003.78725836
2020-10-05,38469.75916350
2020-10-06,38670.62982115
2020-10-07,38652.84839928
2020-10-08,39023.13516499
2020-10-09,38978.17609819
2020-10-12,38877.73509785
2020-10-13,38949.06848184
2020-10-14,38990.46680059
2020-10-15,38793.48282480
2020-10-16,38634.28818243
2020-10-19,39064.41304036
2020-10-20,38892.85732094
2020-10-21,39012.59703740
2020-10-22,38740.20410890
2020-10-23,38810.26921625
2020-10-26,38773.77233603
2020-10-27,38759.90139806
2020-10-28,38649.07140022
2020-10-29,38506.42092017
2020-10-30,37921.07000000
2020-11-02,38446.67575150
2020-11-04,39106.62977748
2020-11-05,39783.59010399
2020-11-06,40146.81310843
2020-11-09,40996.35497532
2020-11-10,41105.09109519
2020-11-11,41838.12578401
2020-11-12,42121.04000086
2020-11-13,41898.43696614
2020-11-16,42758.65655452
2020-11-17,42936.62619652
2020-11-18,42464.02430996
2020-11-19,42309.43536980
2020-11-20,42133.10759018
2020-11-24,43186.72596458
2020-11-25,43403.62204758
2020-11-26,43800.72573105
2020-11-27,43978.22898066
2020-11-30,43630.05000000
2020-12-01,44216.69914918
2020-12-02,44241.37117274
2020-12-03,44257.70914002
2020-12-04,44164.22942652
2020-12-07,43830.23562942
2020-12-08,43700.01695007
2020-12-09,44281.81446643
2020-12-10,44182.41940324
2020-12-11,44013.62174639
2020-12-14,44148.08270532
2020-12-15,44076.90482749
2020-12-16,44194.27293304
2020-12-17,44278.13992137
2020-12-18,44209.13737418
2020-12-21,44130.72736588
2020-12-22,43673.89281920
2020-12-23,43822.39669350
2020-12-24,44062.05373436
2020-12-25,44045.13297133
2020-12-28,44373.82793200
2020-12-29,45556.40720278
2020-12-30,45354.08000000
2021-01-04,45047.15590656
2021-01-05,44882.42021499
2021-01-06,44712.82504490
2021-01-07,45430.48266203
2021-01-08,46502.97674710
2021-01-12,46544.91954022
2021-01-13,47028.01371076
2021-01-14,47427.52039503
2021-01-15,47131.68450953
2021-01-18,46674.07069956
2021-01-19,47320.78125808
2021-01-20,47138.77698920
2021-01-21,47524.95202111
2021-01-22,47317.81052611
2021-01-25,47633.32035487
2021-01-26,47177.12228061
2021-01-27,47324.37561770
2021-01-28,46600.97117460
2021-01-29,45718.51000000
2021-02-01,46426.37369552
2021-02-02,46875.54902763
2021-02-03,47346.57859508
2021-02-04,46844.31387576
2021-02-05,47568.10414503
2021-02-08,48576.34316503
2021-02-09,48771.58022309
2021-02-10,48866.93676408
2021-02-12,48797.22727752
2021-02-15,49730.82105803
2021-02-16,50366.10761032
2021-02-17,50077.05719307
2021-02-18,49985.48129685
2021-02-19,49625.96514625
2021-02-22,49855.45206720
2021-02-24,49055.87683851
2021-02-25,49878.01268092
2021-02-26,47891.40000000
2021-03-01,49057.59517966
2021-03-02,48648.21049471
2021-03-03,48910.83559709
2021-03-04,47882.73700466
2021-03-05,47786.49957051
2021-03-08,47598.66442433
2021-03-09,48082.84072694
2021-03-10,48109.85755706
2021-03-11,48412.76125120
2021-03-12,49264.71947230
2021-03-15,49359.25047255
2021-03-16,49627.95083315
2021-03-17,49629.87935277
2021-03-18,50144.89161799
2021-03-19,49453.19328832
2021-03-22,48440.33855492
2021-03-23,48157.15893049
2021-03-24,47189.10222697
2021-03-25,47740.59081487
2021-03-26,48495.91452530
2021-03-29,48854.27704159
2021-03-30,48947.34053412
2021-03-31,48537.95000000
2021-04-01,48887.40026117
2021-04-02,49661.13441940
2021-04-05,50052.47099662
2021-04-06,49399.36658860
2021-04-07,49456.19659186
2021-04-08,49419.92233352
2021-04-09,49518.20596778
2021-04-12,49136.72885175
2021-04-13,49490.85386783
2021-04-14,49273.57761143
2021-04-15,49309.68082324
2021-04-16,49377.35667955
2021-04-19,49380.68957540
2021-04-20,48407.58274868
2021-04-21,47423.09755713
2021-04-22,48553.63041777
2021-04-23,48274.93856358
2021-04-26,48450.60680972
2021-04-27,48227.14208307
2021-04-28,48330.41613846
2021-04-30,47928.96000000
2021-05-06,48791.86859200
2021-05-07,48835.86729194
2021-05-10,49102.88748020
2021-05-11,47589.54511039
2021-05-12,46822.55204795
2021-05-13,45658.95435676
2021-05-14,46717.68668759
2021-05-17,46285.78312340
2021-05-18,47253.93948183
2021-05-19,46651.11432782
2021-05-20,46740.60894832
2021-05-21,47105.87370136
2021-05-24,47183.69075802
2021-05-25,47498.70206637
2021-05-26,47645.43670273
2021-05-27,47490.43443409
2021-05-28,48489.18199664
2021-05-31,48007.89000000
2021-06-01,47935.27573810
2021-06-02,48158.02604169
2021-06-03,48347.81458272
2021-06-04,48157.31736743
2021-06-07,48290.13834888
2021-06-08,48200.97488123
2021-06-09,48033.44232194
2021-06-10,48199.63771740
2021-06-11,48186.76741886
2021-06-14,48544.95130350
